-3.141592653590000,-1.000000000000000
-3.135303178808038,-0.999980221318685
-3.129013704026076,-0.999920886057128
-3.122724229244114,-0.999821996562477
-3.116434754462152,-0.999683556746539
-3.110145279680190,-0.999505572085628
-3.103855804898228,-0.999288049620348
-3.097566330116266,-0.999030997955313
-3.091276855334304,-0.998734427258811
-3.084987380552342,-0.998398349262395
-3.078697905770380,-0.998022777260424
-3.072408430988418,-0.997607726109537
-3.066118956206457,-0.997153212228062
-3.059829481424495,-0.996659253595369
-3.053540006642533,-0.996125869751161
-3.047250531860571,-0.995553081794693
-3.040961057078609,-0.994940912383949
-3.034671582296647,-0.994289385734734
-3.028382107514685,-0.993598527619725
-3.022092632732723,-0.992868365367448
-3.015803157950761,-0.992098927861193
-3.009513683168799,-0.991290245537882
-3.003224208386837,-0.990442350386852
-2.996934733604875,-0.989555275948600
-2.990645258822913,-0.988629057313452
-2.984355784040951,-0.987663731120174
-2.978066309258989,-0.986659335554524
-2.971776834477027,-0.985615910347742
-2.965487359695065,-0.984533496774976
-2.959197884913103,-0.983412137653654
-2.952908410131141,-0.982251877341785
-2.946618935349179,-0.981052761736206
-2.940329460567217,-0.979814838270768
-2.934039985785255,-0.978538155914459
-2.927750511003293,-0.977222765169467
-2.921461036221331,-0.975868718069178
-2.915171561439369,-0.974476068176126
-2.908882086657407,-0.973044870579868
-2.902592611875446,-0.971575181894806
-2.896303137093484,-0.970067060257947
-2.890013662311522,-0.968520565326607
-2.883724187529560,-0.966935758276047
-2.877434712747598,-0.965312701797053
-2.871145237965636,-0.963651460093459
-2.864855763183674,-0.961952098879606
-2.858566288401712,-0.960214685377742
-2.852276813619750,-0.958439288315362
-2.845987338837788,-0.956625977922492
-2.839697864055826,-0.954774825928909
-2.833408389273864,-0.952885905561303
-2.827118914491902,-0.950959291540383
-2.820829439709940,-0.948995060077917
-2.814539964927978,-0.946993288873723
-2.808250490146016,-0.944954057112589
-2.801961015364054,-0.942877445461146
-2.795671540582092,-0.940763536064673
-2.789382065800130,-0.938612412543853
-2.783092591018168,-0.936424159991457
-2.776803116236206,-0.934198864968985
-2.770513641454244,-0.931936615503240
-2.764224166672282,-0.929637501082844
-2.757934691890320,-0.927301612654700
-2.751645217108358,-0.924929042620394
-2.745355742326396,-0.922519884832538
-2.739066267544434,-0.920074234591062
-2.732776792762473,-0.917592188639438
-2.726487317980511,-0.915073845160858
-2.720197843198549,-0.912519303774349
-2.713908368416587,-0.909928665530831
-2.707618893634625,-0.907302032909119
-2.701329418852663,-0.904639509811874
-2.695039944070701,-0.901941201561486
-2.688750469288739,-0.899207214895914
-2.682460994506777,-0.896437657964460
-2.676171519724815,-0.893632640323491
-2.669882044942853,-0.890792272932108
-2.663592570160891,-0.887916668147754
-2.657303095378929,-0.885005939721769
-2.651013620596967,-0.882060202794894
-2.644724145815005,-0.879079573892712
-2.638434671033043,-0.876064170921042
-2.632145196251081,-0.873014113161273
-2.625855721469119,-0.869929521265645
-2.619566246687157,-0.866810517252479
-2.613276771905195,-0.863657224501347
-2.606987297123233,-0.860469767748195
-2.600697822341271,-0.857248273080405
-2.594408347559309,-0.853992867931810
-2.588118872777347,-0.850703681077651
-2.581829397995385,-0.847380842629486
-2.575539923213423,-0.844024484030041
-2.569250448431462,-0.840634738048010
-2.562960973649500,-0.837211738772803
-2.556671498867538,-0.833755621609245
-2.550382024085576,-0.830266523272214
-2.544092549303614,-0.826744581781241
-2.537803074521652,-0.823189936455040
-2.531513599739690,-0.819602727906007
-2.525224124957728,-0.815983098034651
-2.518934650175766,-0.812331190023983
-2.512645175393804,-0.808647148333852
-2.506355700611842,-0.804931118695233
